,Unnamed: 0,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,0,2.116261342310976,0.0743931877057632,0.0221156863499203,9.71820072977926,5f35d6ae93a88f0023c8d644,-25.11239,58.22478,sparse_max_continuous
0,0,6.62554536097438,0.0213058437360476,0.007156841306099,3.1709607869282994,5f35d62693a88f0023c8d611,-90.253009,188.506018,sparse_max_continuous
0,0,2.712291470843958,0.1298470081581338,0.1578937899941803,1.7272746332288005,5f35d80893a88f0023c8d735,-83.282872,174.565744,sparse_max_continuous
0,0,9.797765556635431,0.0384857954840845,0.0524207808962083,6.057399828810173,5f35d6af93a88f0023c8d646,-62.963256,133.926512,sparse_max_continuous
0,0,3.631054687465036,0.0120807012089958,0.724575969930803,2.197410282555734,5f35d65d93a88f0023c8d629,-109.286342,226.572684,sparse_max_continuous
0,0,0.421963508035863,0.0193600024439501,0.141337811392245,4.8512781252319535,5f35d65893a88f0023c8d625,-69.101774,146.203548,sparse_max_continuous
0,0,21.700831331829185,0.109886038895714,0.8156812374957378,6.269160166803346,5f35d60a93a88f0023c8d608,-56.554411,121.108822,sparse_max_continuous
0,0,19.560512065495285,0.0465153889082914,1.0510706509088263,2.150589743125934,5f35d5ee93a88f0023c8d5fe,-87.432711,182.865422,sparse_max_continuous
0,0,4.703741839382528,0.0195576259752321,0.1050332155788335,4.863451109370319,5f35d64293a88f0023c8d61c,-80.004999,168.009998,sparse_max_continuous
0,0,20.331109708855383,0.0573923436723998,0.107633741872039,6.574209842114211,5f35d5d093a88f0023c8d5f7,-57.845917,123.691834,sparse_max_continuous
0,0,22.213730780030488,0.0370239776804674,0.1182963225073097,3.845377903740239,5f35d8e393a88f0023c8d887,-71.543651,151.087302,sparse_max_continuous
0,0,29.291925968159724,0.0182630544811137,0.0018935792286824,8.095382983937064,5f35d78293a88f0023c8d697,-54.064044,116.128088,sparse_max_continuous
0,0,6.797664750105179,0.0407644353675027,0.0626611003338145,9.988809296430748,5f35d73b93a88f0023c8d678,-53.356077,114.712154,sparse_max_continuous
0,0,30.0,0.03,0.0,2.0,5f35d74693a88f0023c8d67e,-92.237394,192.474788,sparse_max_continuous
0,0,4.703741839382528,0.0195576259752321,0.1050332155788335,4.863451109370319,5f35d76593a88f0023c8d688,-81.694099,171.388198,sparse_max_continuous
0,0,27.18929709173837,0.0297966138402304,0.0064566765637158,8.63834812934763,5f35d61893a88f0023c8d60c,-54.656033,117.312066,sparse_max_continuous
0,0,7.567325042127299,0.0547371185759055,0.0250117210083045,9.684834257833591,5f35d72f93a88f0023c8d675,-34.234833,76.469666,sparse_max_continuous
0,0,0.5964040151938677,0.0271847758908415,0.0424597320311919,2.462110676030459,5f35d7da93a88f0023c8d703,-77.446265,162.89253,sparse_max_continuous
0,0,1.3365563563428515,0.1083866349769868,0.338564007911782,7.129889803826766,5f35d64493a88f0023c8d61e,-62.630542,133.26108399999998,sparse_max_continuous
0,0,0.437061952899952,0.2159943770078331,0.1760653804696946,7.674235177414532,5f35d74293a88f0023c8d67c,-51.668264,111.336528,sparse_max_continuous
0,0,11.50612814854252,0.0300754828530795,0.0541837069917309,1.058274726934887,5f35d67e93a88f0023c8d634,-106.369268,220.738536,sparse_max_continuous
0,0,0.1144673286474007,0.0460150831984638,0.1694838678241333,5.136563281168024,5f35d78493a88f0023c8d69f,-73.295593,154.591186,sparse_max_continuous
0,0,19.700485288321477,0.0041706687837318,0.0397253232896293,1.1717860775710431,5f35d7a693a88f0023c8d6b2,-119.523184,247.046368,sparse_max_continuous
0,0,13.722920646159672,0.0246486039778893,0.0802677885093003,1.7722727825994478,5f35d6aa93a88f0023c8d642,-105.475342,218.950684,sparse_max_continuous
0,0,22.562464982626505,0.0150573283955114,0.0352758286705907,3.837617203768173,5f35d68993a88f0023c8d637,-94.670284,197.340568,sparse_max_continuous
0,0,2.093579355126256,0.0428356927296962,0.0740945769499714,1.5045502836766345,5f35d71a93a88f0023c8d66c,-96.729766,201.459532,sparse_max_continuous
0,0,3.50587090432992,0.0668683276061101,0.0502964197540882,2.157290948681664,5f35d60393a88f0023c8d605,-77.89829,163.79658,sparse_max_continuous
0,0,12.272724957505798,0.2696231301904332,0.1080180527546549,4.181361337253158,5f35d73d93a88f0023c8d679,-54.43342,116.86684,sparse_max_continuous
0,0,19.9700847924808,0.0663291051452521,0.0717221584428067,8.033870717114098,5f35d76793a88f0023c8d689,-48.537004,105.074008,sparse_max_continuous
0,0,2.116261342310976,0.0743931877057632,0.0221156863499203,9.71820072977926,5f35d90b93a88f0023c8d8cf,-45.607218,99.214436,sparse_max_continuous
0,0,0.0064532927543714,0.0491877471133201,0.3708242347870598,3.9596771194982416,5f35d73993a88f0023c8d677,-75.823313,159.646626,sparse_max_continuous
0,0,0.5964040151938677,0.0271847758908415,0.0424597320311919,2.462110676030459,5f35d77893a88f0023c8d690,-85.097993,178.195986,sparse_max_continuous
0,0,0.0331870127901101,0.0312434047807901,0.4160873877367312,3.841445972902373,5f35d77893a88f0023c8d691,-63.586137,135.17227400000002,sparse_max_continuous
0,0,21.238720047183552,0.0462328838202421,0.1162766389021243,5.248164571585985,5f35d63393a88f0023c8d617,-72.868259,153.736518,sparse_max_continuous
0,0,6.41447361898508,0.0318365083159485,0.0345220206429712,3.8993608274611216,5f35d79b93a88f0023c8d6aa,-84.843611,177.687222,sparse_max_continuous
0,0,2.232400616663943,0.0663455781285751,0.1479921524944669,3.064680500995208,5f35d63193a88f0023c8d616,-66.069136,140.138272,sparse_max_continuous
0,0,4.703741839382528,0.0195576259752321,0.1050332155788335,4.863451109370319,5f35d65393a88f0023c8d623,-70.858662,149.717324,sparse_max_continuous
0,0,5.466490917147198,0.0409162417295001,0.0140713494357347,8.841337159273838,5f35d6f793a88f0023c8d65f,-51.407381,110.814762,sparse_max_continuous
